id,file,s,t,C,W
1566,Grafi/grafo032.gr,35685,98788,91020,43258
1567,Grafi/grafo032.gr,35685,98788,74371,47221
1568,Grafi/grafo032.gr,35685,98788,74690,52278
1569,Grafi/grafo032.gr,35685,98788,100298,59451
1570,Grafi/grafo032.gr,35685,98788,90735,61003
1571,Grafi/grafo032.gr,95512,98903,93379,42450
1572,Grafi/grafo032.gr,95512,98903,77058,48874
1573,Grafi/grafo032.gr,95512,98903,82137,52114
1574,Grafi/grafo032.gr,95512,98903,71700,58671
1575,Grafi/grafo032.gr,95512,98903,73467,60522
1576,Grafi/grafo032.gr,97862,98905,75000,40721
1577,Grafi/grafo032.gr,97862,98905,72892,49769
1578,Grafi/grafo032.gr,97862,98905,88758,54314
1579,Grafi/grafo032.gr,97862,98905,85680,55524
1580,Grafi/grafo032.gr,97862,98905,97560,62957
1581,Grafi/grafo032.gr,93561,102693,92951,43525
1582,Grafi/grafo032.gr,93561,102693,103633,48559
1583,Grafi/grafo032.gr,93561,102693,96210,52520
1584,Grafi/grafo032.gr,93561,102693,78434,56458
1585,Grafi/grafo032.gr,93561,102693,72895,63135
1586,Grafi/grafo032.gr,98054,100470,79421,43742
1587,Grafi/grafo032.gr,98054,100470,72143,49087
1588,Grafi/grafo032.gr,98054,100470,98467,51804
1589,Grafi/grafo032.gr,98054,100470,90549,58095
1590,Grafi/grafo032.gr,98054,100470,87139,64468
1591,Grafi/grafo032.gr,101952,96455,87678,42880
1592,Grafi/grafo032.gr,101952,96455,90792,45336
1593,Grafi/grafo032.gr,101952,96455,73359,50440
1594,Grafi/grafo032.gr,101952,96455,89876,57565
1595,Grafi/grafo032.gr,101952,96455,100156,64438
1596,Grafi/grafo032.gr,101677,100154,85033,41138
1597,Grafi/grafo032.gr,101677,100154,101705,46011
1598,Grafi/grafo032.gr,101677,100154,100635,54128
1599,Grafi/grafo032.gr,101677,100154,94493,58583
1600,Grafi/grafo032.gr,101677,100154,82840,63821
1601,Grafi/grafo033.gr,101717,99607,80727,43997
1602,Grafi/grafo033.gr,101717,99607,90455,46539
1603,Grafi/grafo033.gr,101717,99607,78604,52814
1604,Grafi/grafo033.gr,101717,99607,101854,58448
1605,Grafi/grafo033.gr,101717,99607,88670,63686
1606,Grafi/grafo033.gr,101708,93444,101983,44564
1607,Grafi/grafo033.gr,101708,93444,85587,48518
1608,Grafi/grafo033.gr,101708,93444,100526,54005
1609,Grafi/grafo033.gr,101708,93444,98611,57184
1610,Grafi/grafo033.gr,101708,93444,76687,62264
1611,Grafi/grafo033.gr,97950,95188,104805,40885
1612,Grafi/grafo033.gr,97950,95188,85934,48395
1613,Grafi/grafo033.gr,97950,95188,87476,51380
1614,Grafi/grafo033.gr,97950,95188,72587,55232
1615,Grafi/grafo033.gr,97950,95188,81430,61790
1616,Grafi/grafo033.gr,103195,42840,87417,43825
1617,Grafi/grafo033.gr,103195,42840,101024,47509
1618,Grafi/grafo033.gr,103195,42840,92526,51868
1619,Grafi/grafo033.gr,103195,42840,90379,58631
1620,Grafi/grafo033.gr,103195,42840,74765,60025
1621,Grafi/grafo033.gr,97995,99337,70527,43310
1622,Grafi/grafo033.gr,97995,99337,87207,47982
1623,Grafi/grafo033.gr,97995,99337,93973,53093
1624,Grafi/grafo033.gr,97995,99337,72137,58691
1625,Grafi/grafo033.gr,97995,99337,90659,62024
1626,Grafi/grafo033.gr,42468,99847,97790,40462
1627,Grafi/grafo033.gr,42468,99847,76759,46065
1628,Grafi/grafo033.gr,42468,99847,98523,50823
1629,Grafi/grafo033.gr,42468,99847,74837,56942
1630,Grafi/grafo033.gr,42468,99847,96080,61660
1631,Grafi/grafo033.gr,98800,101680,78789,41702
1632,Grafi/grafo033.gr,98800,101680,90282,48696
1633,Grafi/grafo033.gr,98800,101680,98682,52649
1634,Grafi/grafo033.gr,98800,101680,75330,58308
1635,Grafi/grafo033.gr,98800,101680,78717,64125
1636,Grafi/grafo033.gr,97871,99818,95691,40494
1637,Grafi/grafo033.gr,97871,99818,91641,45548
1638,Grafi/grafo033.gr,97871,99818,91398,53032
1639,Grafi/grafo033.gr,97871,99818,89529,55859
1640,Grafi/grafo033.gr,97871,99818,70749,63739
1641,Grafi/grafo033.gr,98104,42005,103864,41420
1642,Grafi/grafo033.gr,98104,42005,81391,48934
1643,Grafi/grafo033.gr,98104,42005,98710,51986
1644,Grafi/grafo033.gr,98104,42005,93129,59464
1645,Grafi/grafo033.gr,98104,42005,95709,63864
1646,Grafi/grafo033.gr,98033,101684,91756,42539
1647,Grafi/grafo033.gr,98033,101684,90771,48886
1648,Grafi/grafo033.gr,98033,101684,79269,52694
1649,Grafi/grafo033.gr,98033,101684,70204,56013
1650,Grafi/grafo033.gr,98033,101684,93359,61179
1651,Grafi/grafo034.gr,99183,97715,90824,40569
1652,Grafi/grafo034.gr,99183,97715,103370,45803
1653,Grafi/grafo034.gr,99183,97715,101189,52269
1654,Grafi/grafo034.gr,99183,97715,92258,58474
1655,Grafi/grafo034.gr,99183,97715,78376,61109
1656,Grafi/grafo034.gr,98543,95756,72495,42851
1657,Grafi/grafo034.gr,98543,95756,84838,45274
1658,Grafi/grafo034.gr,98543,95756,89540,54182
1659,Grafi/grafo034.gr,98543,95756,88431,58027
1660,Grafi/grafo034.gr,98543,95756,89018,64526
1661,Grafi/grafo034.gr,99519,96634,89915,42034
1662,Grafi/grafo034.gr,99519,96634,90965,47301
1663,Grafi/grafo034.gr,99519,96634,85766,52565
1664,Grafi/grafo034.gr,99519,96634,94408,56584
1665,Grafi/grafo034.gr,99519,96634,83991,62634
1666,Grafi/grafo034.gr,100402,97993,79064,42505
1667,Grafi/grafo034.gr,100402,97993,91232,45248
1668,Grafi/grafo034.gr,100402,97993,99000,54120
1669,Grafi/grafo034.gr,100402,97993,95379,59033
1670,Grafi/grafo034.gr,100402,97993,99190,60813
1671,Grafi/grafo034.gr,100546,101969,76773,43677
1672,Grafi/grafo034.gr,100546,101969,94186,46559
1673,Grafi/grafo034.gr,100546,101969,86817,54075
1674,Grafi/grafo034.gr,100546,101969,103358,58848
1675,Grafi/grafo034.gr,100546,101969,98118,61146
1676,Grafi/grafo034.gr,95129,95669,77328,41178
1677,Grafi/grafo034.gr,95129,95669,85961,45231
1678,Grafi/grafo034.gr,95129,95669,75450,52193
1679,Grafi/grafo034.gr,95129,95669,98280,58548
1680,Grafi/grafo034.gr,95129,95669,79641,62264
1681,Grafi/grafo034.gr,95131,97861,80373,44524
1682,Grafi/grafo034.gr,95131,97861,97302,45426
1683,Grafi/grafo034.gr,95131,97861,75960,50983
1684,Grafi/grafo034.gr,95131,97861,86275,59911
1685,Grafi/grafo034.gr,95131,97861,81605,64387
1686,Grafi/grafo034.gr,42645,95599,78515,40220
1687,Grafi/grafo034.gr,42645,95599,84317,45976
1688,Grafi/grafo034.gr,42645,95599,78598,53982
1689,Grafi/grafo034.gr,42645,95599,71503,58218
1690,Grafi/grafo034.gr,42645,95599,84919,60152
1691,Grafi/grafo034.gr,99590,92433,73139,44707
1692,Grafi/grafo034.gr,99590,92433,86278,49340
1693,Grafi/grafo034.gr,99590,92433,86633,51296
1694,Grafi/grafo034.gr,99590,92433,79898,58206
1695,Grafi/grafo034.gr,99590,92433,72160,61513
1696,Grafi/grafo034.gr,98914,42239,96544,42769
1697,Grafi/grafo034.gr,98914,42239,77598,48677
1698,Grafi/grafo034.gr,98914,42239,95908,53615
1699,Grafi/grafo034.gr,98914,42239,76807,59152
1700,Grafi/grafo034.gr,98914,42239,98037,64287
1701,Grafi/grafo035.gr,96360,101687,75605,44692
1702,Grafi/grafo035.gr,96360,101687,73817,45751
1703,Grafi/grafo035.gr,96360,101687,81559,53914
1704,Grafi/grafo035.gr,96360,101687,83138,55362
1705,Grafi/grafo035.gr,96360,101687,90492,63728
1706,Grafi/grafo035.gr,98843,97046,93287,42304
1707,Grafi/grafo035.gr,98843,97046,74884,45288
1708,Grafi/grafo035.gr,98843,97046,86616,51736
1709,Grafi/grafo035.gr,98843,97046,70775,55946
1710,Grafi/grafo035.gr,98843,97046,99301,62631
1711,Grafi/grafo035.gr,98997,102783,74489,43723
1712,Grafi/grafo035.gr,98997,102783,72683,49654
1713,Grafi/grafo035.gr,98997,102783,76993,51515
1714,Grafi/grafo035.gr,98997,102783,78613,57471
1715,Grafi/grafo035.gr,98997,102783,93294,61050
1716,Grafi/grafo035.gr,99364,99546,89230,43448
1717,Grafi/grafo035.gr,99364,99546,82179,49755
1718,Grafi/grafo035.gr,99364,99546,86999,53834
1719,Grafi/grafo035.gr,99364,99546,104528,55659
1720,Grafi/grafo035.gr,99364,99546,99315,61577
1721,Grafi/grafo035.gr,102855,93481,88281,42117
1722,Grafi/grafo035.gr,102855,93481,102084,49263
1723,Grafi/grafo035.gr,102855,93481,84886,54877
1724,Grafi/grafo035.gr,102855,93481,100934,59185
1725,Grafi/grafo035.gr,102855,93481,73728,61454
1726,Grafi/grafo035.gr,100231,99092,74700,41202
1727,Grafi/grafo035.gr,100231,99092,77449,47949
1728,Grafi/grafo035.gr,100231,99092,78243,51358
1729,Grafi/grafo035.gr,100231,99092,84373,57607
1730,Grafi/grafo035.gr,100231,99092,70218,60308
1731,Grafi/grafo035.gr,97778,99144,96476,40142
1732,Grafi/grafo035.gr,97778,99144,86477,49350
1733,Grafi/grafo035.gr,97778,99144,71862,54964
1734,Grafi/grafo035.gr,97778,99144,101076,57453
1735,Grafi/grafo035.gr,97778,99144,71844,62186
1736,Grafi/grafo035.gr,98656,96457,77439,41023
1737,Grafi/grafo035.gr,98656,96457,97742,47040
1738,Grafi/grafo035.gr,98656,96457,101450,53778
1739,Grafi/grafo035.gr,98656,96457,73493,59400
1740,Grafi/grafo035.gr,98656,96457,81061,61449
1741,Grafi/grafo035.gr,95805,102108,100798,44598
1742,Grafi/grafo035.gr,95805,102108,88314,46497
1743,Grafi/grafo035.gr,95805,102108,102082,52761
1744,Grafi/grafo035.gr,95805,102108,84730,56899
1745,Grafi/grafo035.gr,95805,102108,98523,61353
1746,Grafi/grafo035.gr,98984,102538,97522,40819
1747,Grafi/grafo035.gr,98984,102538,76779,48532
1748,Grafi/grafo035.gr,98984,102538,89172,51059
1749,Grafi/grafo035.gr,98984,102538,97906,56547
1750,Grafi/grafo035.gr,98984,102538,86302,64505
1751,Grafi/grafo036.gr,95174,98051,81415,43793
1752,Grafi/grafo036.gr,95174,98051,89845,48966
1753,Grafi/grafo036.gr,95174,98051,85288,51397
1754,Grafi/grafo036.gr,95174,98051,99390,58026
1755,Grafi/grafo036.gr,95174,98051,92208,60159
1756,Grafi/grafo036.gr,50082,94590,99229,42205
1757,Grafi/grafo036.gr,50082,94590,97772,46818
1758,Grafi/grafo036.gr,50082,94590,102751,52466
1759,Grafi/grafo036.gr,50082,94590,91757,59677
1760,Grafi/grafo036.gr,50082,94590,102913,61081
1761,Grafi/grafo036.gr,100286,49939,89393,40662
1762,Grafi/grafo036.gr,100286,49939,92635,46341
1763,Grafi/grafo036.gr,100286,49939,81940,53358
1764,Grafi/grafo036.gr,100286,49939,99214,55057
1765,Grafi/grafo036.gr,100286,49939,94164,64950
1766,Grafi/grafo036.gr,42465,94623,95271,44312
1767,Grafi/grafo036.gr,42465,94623,88586,45133
1768,Grafi/grafo036.gr,42465,94623,76033,54044
1769,Grafi/grafo036.gr,42465,94623,100071,58842
1770,Grafi/grafo036.gr,42465,94623,90575,62039
1771,Grafi/grafo036.gr,98888,49930,93696,40488
1772,Grafi/grafo036.gr,98888,49930,97364,46530
1773,Grafi/grafo036.gr,98888,49930,76602,50579
1774,Grafi/grafo036.gr,98888,49930,87245,59737
1775,Grafi/grafo036.gr,98888,49930,101692,62830
1776,Grafi/grafo036.gr,102996,100190,71447,43795
1777,Grafi/grafo036.gr,102996,100190,70616,49476
1778,Grafi/grafo036.gr,102996,100190,88205,52546
1779,Grafi/grafo036.gr,102996,100190,84687,58177
1780,Grafi/grafo036.gr,102996,100190,98325,63150
1781,Grafi/grafo036.gr,93362,99492,90242,42776
1782,Grafi/grafo036.gr,93362,99492,71763,46605
1783,Grafi/grafo036.gr,93362,99492,90671,50410
1784,Grafi/grafo036.gr,93362,99492,104589,57864
1785,Grafi/grafo036.gr,93362,99492,101183,60620
1786,Grafi/grafo036.gr,97078,96422,73390,43216
1787,Grafi/grafo036.gr,97078,96422,77830,47765
1788,Grafi/grafo036.gr,97078,96422,93345,54391
1789,Grafi/grafo036.gr,97078,96422,87023,55999
1790,Grafi/grafo036.gr,97078,96422,80901,63685
1791,Grafi/grafo036.gr,100157,99274,102462,40747
1792,Grafi/grafo036.gr,100157,99274,77335,47833
1793,Grafi/grafo036.gr,100157,99274,103498,52077
1794,Grafi/grafo036.gr,100157,99274,78630,55751
1795,Grafi/grafo036.gr,100157,99274,76463,60522
1796,Grafi/grafo036.gr,95181,102851,72860,43554
1797,Grafi/grafo036.gr,95181,102851,97738,47371
1798,Grafi/grafo036.gr,95181,102851,97593,53382
1799,Grafi/grafo036.gr,95181,102851,97017,59728
1800,Grafi/grafo036.gr,95181,102851,78319,61902
1801,Grafi/grafo037.gr,102697,97688,95416,41948
1802,Grafi/grafo037.gr,102697,97688,103686,45814
1803,Grafi/grafo037.gr,102697,97688,100442,52045
1804,Grafi/grafo037.gr,102697,97688,97051,56529
1805,Grafi/grafo037.gr,102697,97688,76217,64477
1806,Grafi/grafo037.gr,99837,103227,79196,42809
1807,Grafi/grafo037.gr,99837,103227,71157,49386
1808,Grafi/grafo037.gr,99837,103227,73524,50168
1809,Grafi/grafo037.gr,99837,103227,104396,58219
1810,Grafi/grafo037.gr,99837,103227,102406,60153
1811,Grafi/grafo037.gr,97596,103013,91516,41927
1812,Grafi/grafo037.gr,97596,103013,79711,49621
1813,Grafi/grafo037.gr,97596,103013,78014,53488
1814,Grafi/grafo037.gr,97596,103013,90072,59181
1815,Grafi/grafo037.gr,97596,103013,86191,62455
1816,Grafi/grafo037.gr,95110,96315,85596,41159
1817,Grafi/grafo037.gr,95110,96315,100662,49161
1818,Grafi/grafo037.gr,95110,96315,79450,53674
1819,Grafi/grafo037.gr,95110,96315,77313,58003
1820,Grafi/grafo037.gr,95110,96315,93019,64525
1821,Grafi/grafo037.gr,50079,98916,104262,42090
1822,Grafi/grafo037.gr,50079,98916,70196,49348
1823,Grafi/grafo037.gr,50079,98916,103378,51490
1824,Grafi/grafo037.gr,50079,98916,97863,55875
1825,Grafi/grafo037.gr,50079,98916,84205,64192
1826,Grafi/grafo037.gr,100703,100185,91873,40770
1827,Grafi/grafo037.gr,100703,100185,74819,47074
1828,Grafi/grafo037.gr,100703,100185,89757,52780
1829,Grafi/grafo037.gr,100703,100185,96833,59647
1830,Grafi/grafo037.gr,100703,100185,72857,60577
1831,Grafi/grafo037.gr,93470,99189,95667,41337
1832,Grafi/grafo037.gr,93470,99189,102817,48249
1833,Grafi/grafo037.gr,93470,99189,79343,54484
1834,Grafi/grafo037.gr,93470,99189,83062,55760
1835,Grafi/grafo037.gr,93470,99189,91696,62338
1836,Grafi/grafo037.gr,50583,97956,91604,43331
1837,Grafi/grafo037.gr,50583,97956,96806,49660
1838,Grafi/grafo037.gr,50583,97956,87545,53181
1839,Grafi/grafo037.gr,50583,97956,70921,59227
1840,Grafi/grafo037.gr,50583,97956,94446,64223
1841,Grafi/grafo037.gr,95768,97637,84853,44907
1842,Grafi/grafo037.gr,95768,97637,81903,45822
1843,Grafi/grafo037.gr,95768,97637,70804,52521
1844,Grafi/grafo037.gr,95768,97637,76519,57436
1845,Grafi/grafo037.gr,95768,97637,93507,61962
1846,Grafi/grafo037.gr,99388,97560,84034,43235
1847,Grafi/grafo037.gr,99388,97560,75779,49913
1848,Grafi/grafo037.gr,99388,97560,91359,53223
1849,Grafi/grafo037.gr,99388,97560,92999,56596
1850,Grafi/grafo037.gr,99388,97560,98802,64535
1851,Grafi/grafo038.gr,42277,96566,87156,42840
1852,Grafi/grafo038.gr,42277,96566,96121,46096
1853,Grafi/grafo038.gr,42277,96566,95219,52835
1854,Grafi/grafo038.gr,42277,96566,100334,55306
1855,Grafi/grafo038.gr,42277,96566,87335,64980
1856,Grafi/grafo038.gr,102592,94084,73225,42458
1857,Grafi/grafo038.gr,102592,94084,86997,48981
1858,Grafi/grafo038.gr,102592,94084,100172,54343
1859,Grafi/grafo038.gr,102592,94084,77842,57439
1860,Grafi/grafo038.gr,102592,94084,95823,63634
1861,Grafi/grafo038.gr,94619,98348,78156,44952
1862,Grafi/grafo038.gr,94619,98348,94662,49858
1863,Grafi/grafo038.gr,94619,98348,74388,50169
1864,Grafi/grafo038.gr,94619,98348,87762,59128
1865,Grafi/grafo038.gr,94619,98348,85433,61369
1866,Grafi/grafo038.gr,42571,99419,97535,43362
1867,Grafi/grafo038.gr,42571,99419,77026,49735
1868,Grafi/grafo038.gr,42571,99419,74037,50851
1869,Grafi/grafo038.gr,42571,99419,103900,58152
1870,Grafi/grafo038.gr,42571,99419,92266,60989
1871,Grafi/grafo038.gr,95643,99107,99645,44314
1872,Grafi/grafo038.gr,95643,99107,103033,48361
1873,Grafi/grafo038.gr,95643,99107,92055,50323
1874,Grafi/grafo038.gr,95643,99107,100805,56454
1875,Grafi/grafo038.gr,95643,99107,85983,61627
1876,Grafi/grafo038.gr,99317,99173,72782,40749
1877,Grafi/grafo038.gr,99317,99173,74154,46081
1878,Grafi/grafo038.gr,99317,99173,91518,51935
1879,Grafi/grafo038.gr,99317,99173,74513,59533
1880,Grafi/grafo038.gr,99317,99173,71625,64595
1881,Grafi/grafo038.gr,49806,95614,78961,42982
1882,Grafi/grafo038.gr,49806,95614,98483,46986
1883,Grafi/grafo038.gr,49806,95614,97105,50629
1884,Grafi/grafo038.gr,49806,95614,92885,59118
1885,Grafi/grafo038.gr,49806,95614,104519,64461
1886,Grafi/grafo038.gr,97064,98742,77431,41670
1887,Grafi/grafo038.gr,97064,98742,103475,45324
1888,Grafi/grafo038.gr,97064,98742,100583,53897
1889,Grafi/grafo038.gr,97064,98742,99688,55423
1890,Grafi/grafo038.gr,97064,98742,98032,63228
1891,Grafi/grafo038.gr,100217,98579,77995,40487
1892,Grafi/grafo038.gr,100217,98579,86732,49253
1893,Grafi/grafo038.gr,100217,98579,89646,52838
1894,Grafi/grafo038.gr,100217,98579,76349,55512
1895,Grafi/grafo038.gr,100217,98579,91285,62118
1896,Grafi/grafo038.gr,97628,95425,87297,42643
1897,Grafi/grafo038.gr,97628,95425,102030,45395
1898,Grafi/grafo038.gr,97628,95425,84590,54749
1899,Grafi/grafo038.gr,97628,95425,84405,55227
1900,Grafi/grafo038.gr,97628,95425,103847,62596
1901,Grafi/grafo039.gr,99097,102591,89934,42661
1902,Grafi/grafo039.gr,99097,102591,100333,47692
1903,Grafi/grafo039.gr,99097,102591,77140,53883
1904,Grafi/grafo039.gr,99097,102591,70176,55299
1905,Grafi/grafo039.gr,99097,102591,99852,62648
1906,Grafi/grafo039.gr,97741,99583,98680,41343
1907,Grafi/grafo039.gr,97741,99583,96790,47173
1908,Grafi/grafo039.gr,97741,99583,101964,53169
1909,Grafi/grafo039.gr,97741,99583,74747,58980
1910,Grafi/grafo039.gr,97741,99583,79366,64835
1911,Grafi/grafo039.gr,97767,97039,70993,41626
1912,Grafi/grafo039.gr,97767,97039,79049,45177
1913,Grafi/grafo039.gr,97767,97039,102017,51849
1914,Grafi/grafo039.gr,97767,97039,97095,59903
1915,Grafi/grafo039.gr,97767,97039,89480,63627
1916,Grafi/grafo039.gr,99049,103197,75177,40192
1917,Grafi/grafo039.gr,99049,103197,83229,49690
1918,Grafi/grafo039.gr,99049,103197,73739,50741
1919,Grafi/grafo039.gr,99049,103197,90915,57567
1920,Grafi/grafo039.gr,99049,103197,89123,63594
1921,Grafi/grafo039.gr,95426,99469,93109,41383
1922,Grafi/grafo039.gr,95426,99469,99850,49084
1923,Grafi/grafo039.gr,95426,99469,93775,53953
1924,Grafi/grafo039.gr,95426,99469,81557,56566
1925,Grafi/grafo039.gr,95426,99469,91520,64017
1926,Grafi/grafo039.gr,96253,99578,82994,41755
1927,Grafi/grafo039.gr,96253,99578,82855,46800
1928,Grafi/grafo039.gr,96253,99578,97130,53150
1929,Grafi/grafo039.gr,96253,99578,84843,59966
1930,Grafi/grafo039.gr,96253,99578,76348,60998
1931,Grafi/grafo039.gr,102641,98322,90682,43343
1932,Grafi/grafo039.gr,102641,98322,93445,49960
1933,Grafi/grafo039.gr,102641,98322,97009,52457
1934,Grafi/grafo039.gr,102641,98322,89598,59841
1935,Grafi/grafo039.gr,102641,98322,80036,61221
1936,Grafi/grafo039.gr,100442,97146,99781,43802
1937,Grafi/grafo039.gr,100442,97146,86342,45619
1938,Grafi/grafo039.gr,100442,97146,77481,50252
1939,Grafi/grafo039.gr,100442,97146,78055,55326
1940,Grafi/grafo039.gr,100442,97146,93726,61850
1941,Grafi/grafo039.gr,97935,99093,104510,42346
1942,Grafi/grafo039.gr,97935,99093,76574,49193
1943,Grafi/grafo039.gr,97935,99093,92714,50818
1944,Grafi/grafo039.gr,97935,99093,103549,55660
1945,Grafi/grafo039.gr,97935,99093,83870,62137
1946,Grafi/grafo039.gr,50034,42674,100553,42699
1947,Grafi/grafo039.gr,50034,42674,79496,49877
1948,Grafi/grafo039.gr,50034,42674,78799,50573
1949,Grafi/grafo039.gr,50034,42674,84694,58024
1950,Grafi/grafo039.gr,50034,42674,71937,62825
1951,Grafi/grafo040.gr,98479,96401,101740,42746
1952,Grafi/grafo040.gr,98479,96401,85135,49771
1953,Grafi/grafo040.gr,98479,96401,98053,50787
1954,Grafi/grafo040.gr,98479,96401,76188,55545
1955,Grafi/grafo040.gr,98479,96401,88984,60226
1956,Grafi/grafo040.gr,101933,98780,95148,44051
1957,Grafi/grafo040.gr,101933,98780,88422,47344
1958,Grafi/grafo040.gr,101933,98780,103380,53649
1959,Grafi/grafo040.gr,101933,98780,81213,56811
1960,Grafi/grafo040.gr,101933,98780,77434,60743
1961,Grafi/grafo040.gr,50084,102326,102304,43536
1962,Grafi/grafo040.gr,50084,102326,101388,48780
1963,Grafi/grafo040.gr,50084,102326,79392,53681
1964,Grafi/grafo040.gr,50084,102326,82766,58221
1965,Grafi/grafo040.gr,50084,102326,79325,60340
1966,Grafi/grafo040.gr,102537,99199,92223,41230
1967,Grafi/grafo040.gr,102537,99199,85350,49370
1968,Grafi/grafo040.gr,102537,99199,86006,54322
1969,Grafi/grafo040.gr,102537,99199,76209,57784
1970,Grafi/grafo040.gr,102537,99199,99428,63221
1971,Grafi/grafo040.gr,98245,41752,90199,41640
1972,Grafi/grafo040.gr,98245,41752,98509,48225
1973,Grafi/grafo040.gr,98245,41752,85326,52992
1974,Grafi/grafo040.gr,98245,41752,76657,59666
1975,Grafi/grafo040.gr,98245,41752,93035,63065
1976,Grafi/grafo040.gr,97481,98866,72987,43085
1977,Grafi/grafo040.gr,97481,98866,93662,48781
1978,Grafi/grafo040.gr,97481,98866,89356,51531
1979,Grafi/grafo040.gr,97481,98866,101127,56884
1980,Grafi/grafo040.gr,97481,98866,103163,63153
1981,Grafi/grafo040.gr,92847,97900,75509,44373
1982,Grafi/grafo040.gr,92847,97900,80059,49185
1983,Grafi/grafo040.gr,92847,97900,76116,54985
1984,Grafi/grafo040.gr,92847,97900,100704,59547
1985,Grafi/grafo040.gr,92847,97900,90660,62485
1986,Grafi/grafo040.gr,99179,98700,103292,44766
1987,Grafi/grafo040.gr,99179,98700,90427,47089
1988,Grafi/grafo040.gr,99179,98700,94393,51477
1989,Grafi/grafo040.gr,99179,98700,87273,59663
1990,Grafi/grafo040.gr,99179,98700,71696,60465
1991,Grafi/grafo040.gr,97601,98614,100574,41035
1992,Grafi/grafo040.gr,97601,98614,91323,49261
1993,Grafi/grafo040.gr,97601,98614,79286,54069
1994,Grafi/grafo040.gr,97601,98614,103281,58699
1995,Grafi/grafo040.gr,97601,98614,75415,64598
1996,Grafi/grafo040.gr,99811,99558,98640,44667
1997,Grafi/grafo040.gr,99811,99558,88606,45764
1998,Grafi/grafo040.gr,99811,99558,91405,52668
